EmployeeID,Name,Department,JoinDate,LastPromotionDate,Salary,PerformanceScore,Satisfaction,WorkHours,IsResigned,Join year,Satisfaction Group,tenure,IsResignedVal,Total Count
EMP_0190,Nia Lestari,Finance,2023-08-18,2025-06-10,"11,930,833",4.6,3.6,10.6,Active,2023,4,b. < 1-3 Years,0,1
EMP_0191,Sari Permana,Operations,2023-05-14,2024-09-26,"12,083,162",4.9,2.4,11.6,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_0192,Indah Nugroho,Sales,2020-10-06,,"10,394,985",2.9,2.1,11.9,Resigned,2020,3,c. < 3-5 Year,1,1
EMP_0193,Gita Nugroho,Marketing,2023-05-20,2025-11-23,"7,166,546",2.8,3.6,9.9,Active,2023,4,b. < 1-3 Years,0,1
EMP_0194,Maya Permana,Customer Support,2019-08-23,,"10,479,853",2.9,5.0,7.4,Active,2019,5,d. > 5 Years,0,1
EMP_0196,Hendra Pratama,Operations,2023-12-16,,"6,633,417",2.7,4.4,9.1,Active,2023,5,b. < 1-3 Years,0,1
EMP_0197,Eko Pratama,HR,2019-10-09,2022-12-06,"10,336,097",3.4,2.7,10.8,Resigned,2019,3,d. > 5 Years,1,1
EMP_0198,Budi Santoso,Operations,2024-06-09,,"10,965,468",4.2,3.5,11.7,Resigned,2024,4,b. < 1-3 Years,1,1
EMP_0199,Fitri Pratama,Customer Support,2022-06-15,2023-12-28,"13,204,668",4.8,3.5,11.6,Resigned,2022,4,b. < 1-3 Years,1,1
EMP_0200,Tono Santoso,Marketing,2021-03-11,2025-04-12,"10,642,658",3.6,2.1,11.4,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_0201,Indah Lestari,Customer Support,2019-04-07,2022-04-30,"12,678,241",3.9,5.0,7.9,Active,2019,5,d. > 5 Years,0,1
EMP_0202,Tono Lestari,Sales,2022-07-19,2025-12-05,"8,569,375",3.0,2.7,10.3,Resigned,2022,3,b. < 1-3 Years,1,1
EMP_0203,Kartika Lestari,Engineering,2020-12-04,2023-12-03,"11,831,000",4.3,4.7,8.5,Active,2020,5,c. < 3-5 Year,0,1
EMP_0204,Lina Lestari,Engineering,2019-04-30,2020-09-18,"10,793,587",3.2,3.5,11.6,Active,2019,4,d. > 5 Years,0,1
EMP_0205,Dewi Kusuma,Marketing,2020-06-23,,"7,885,636",2.4,4.8,9.3,Active,2020,5,c. < 3-5 Year,0,1
EMP_0206,Sari Nugroho,Customer Support,2024-01-11,2025-02-17,"11,014,451",4.3,3.8,10.8,Resigned,2024,4,b. < 1-3 Years,1,1
EMP_0207,Omar Permana,Engineering,2024-04-29,,"11,731,849",4.5,3.9,9.5,Active,2024,4,b. < 1-3 Years,0,1
EMP_0208,Kartika Nugroho,Engineering,2020-04-21,2023-07-16,"8,521,018",2.3,3.0,9.2,Resigned,2020,3,d. > 5 Years,1,1
EMP_0209,Nia Nugroho,HR,2018-08-25,2020-11-13,"12,909,816",4.2,3.4,8.3,Active,2018,4,d. > 5 Years,0,1
EMP_0210,Citra Pratama,Finance,2021-11-12,2025-05-23,"14,029,825",5.0,3.7,11.5,Active,2021,4,c. < 3-5 Year,0,1
EMP_0211,Joko Hidayat,Sales,2019-07-09,2022-05-14,"11,313,097",3.1,4.8,8.9,Active,2019,5,d. > 5 Years,0,1
EMP_0212,Maya Santoso,Operations,2024-01-18,,"10,426,873",4.6,4.6,7.9,Active,2024,5,b. < 1-3 Years,0,1
EMP_0213,Hendra Pratama,Customer Support,2018-04-04,2021-05-06,"13,017,126",4.0,3.7,9.1,Active,2018,4,d. > 5 Years,0,1
EMP_0214,Omar Permana,Sales,2021-02-03,,"13,261,512",4.6,5.0,7.6,Active,2021,5,c. < 3-5 Year,0,1
EMP_0215,Andi Lestari,Sales,2018-10-03,,"9,079,672",2.1,4.0,10.4,Active,2018,4,d. > 5 Years,0,1
EMP_0216,Budi Hidayat,Finance,2020-08-17,2021-06-08,"8,095,670",2.4,5.0,8.2,Active,2020,5,c. < 3-5 Year,0,1
EMP_0217,Tono Permana,Sales,2021-05-21,2024-10-19,"8,339,785",2.7,4.4,8.4,Active,2021,5,c. < 3-5 Year,0,1
EMP_0218,Fitri Hidayat,HR,2023-07-24,,"8,571,048",3.0,3.9,10.4,Active,2023,4,b. < 1-3 Years,0,1
EMP_0219,Nia Hidayat,Sales,2021-05-13,2024-11-14,"10,901,744",3.4,5.0,8.1,Active,2021,5,c. < 3-5 Year,0,1
EMP_0220,Omar Pratama,HR,2022-08-18,2023-11-15,"8,622,435",3.2,4.8,8.0,Active,2022,5,b. < 1-3 Years,0,1
EMP_0221,Lina Santoso,HR,2020-02-20,,"10,402,958",3.1,4.2,10.0,Active,2020,5,d. > 5 Years,0,1
EMP_0222,Tono Lestari,Finance,2020-05-05,2022-09-13,"10,537,804",2.9,5.0,7.1,Active,2020,5,d. > 5 Years,0,1
EMP_0223,Dewi Nugroho,Sales,2024-10-11,2025-10-29,"11,170,122",4.7,3.8,8.6,Active,2024,4,b. < 1-3 Years,0,1
EMP_0224,Lina Kusuma,Marketing,2022-01-13,2025-04-25,"10,468,559",3.4,2.5,11.9,Active,2022,3,c. < 3-5 Year,0,1
EMP_0225,Gita Permana,Marketing,2022-08-23,,"12,435,339",4.6,4.2,7.7,Active,2022,5,b. < 1-3 Years,0,1
EMP_0226,Tono Hidayat,Marketing,2019-09-17,,"9,742,880",2.7,2.9,11.2,Active,2019,3,d. > 5 Years,0,1
EMP_0227,Kartika Kusuma,Customer Support,2023-06-25,2025-10-09,"10,628,071",4.2,5.0,7.8,Active,2023,5,b. < 1-3 Years,0,1
EMP_0228,Sari Nugroho,Sales,2024-01-30,2024-09-26,"9,921,297",3.6,3.8,11.2,Active,2024,4,b. < 1-3 Years,0,1
EMP_0229,Andi Hidayat,Sales,2020-08-05,,"8,164,167",2.5,3.5,9.5,Active,2020,4,c. < 3-5 Year,0,1
EMP_0230,Wati Nugroho,Operations,2023-06-22,,"9,328,392",3.6,5.0,7.1,Active,2023,5,b. < 1-3 Years,0,1
EMP_0231,Joko Pratama,HR,2022-10-30,2025-11-14,"8,512,958",2.5,4.0,7.5,Active,2022,4,b. < 1-3 Years,0,1
EMP_0232,Rina Kusuma,Customer Support,2021-12-22,,"9,197,413",3.2,2.5,11.8,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_0233,Hendra Kusuma,Operations,2018-11-27,2019-07-29,"8,946,058",2.3,4.0,8.9,Active,2018,4,d. > 5 Years,0,1
EMP_0234,Fitri Santoso,Finance,2022-11-13,2024-04-15,"10,767,766",3.7,3.3,11.9,Active,2022,4,b. < 1-3 Years,0,1
EMP_0235,Hendra Lestari,Customer Support,2024-05-10,2024-11-29,"11,858,638",4.8,3.5,11.6,Active,2024,4,b. < 1-3 Years,0,1
EMP_0236,Budi Wijaya,Customer Support,2021-07-12,,"7,740,747",2.6,3.5,10.8,Active,2021,4,c. < 3-5 Year,0,1
EMP_0237,Citra Kusuma,Sales,2024-04-28,,"10,655,846",4.5,3.4,10.4,Active,2024,4,b. < 1-3 Years,0,1
EMP_0238,Eko Santoso,HR,2021-11-17,,"10,421,841",3.3,5.0,7.4,Active,2021,5,c. < 3-5 Year,0,1
EMP_0239,Wati Hidayat,Customer Support,2021-08-29,,"8,717,474",2.8,3.5,9.5,Active,2021,4,c. < 3-5 Year,0,1
EMP_0240,Nia Wijaya,Operations,2024-07-27,2025-03-07,"9,935,893",4.3,3.4,11.0,Resigned,2024,4,b. < 1-3 Years,1,1
EMP_0241,Eko Hidayat,Operations,2019-09-24,2021-12-30,"9,530,288",3.1,4.6,7.0,Active,2019,5,d. > 5 Years,0,1
EMP_0242,Indah Santoso,Sales,2018-12-24,,"11,277,072",3.3,2.9,9.6,Resigned,2018,3,d. > 5 Years,1,1
EMP_0243,Sari Santoso,HR,2024-09-15,2025-09-27,"5,515,767",2.0,3.2,8.9,Active,2024,4,b. < 1-3 Years,0,1
EMP_0244,Hendra Wijaya,Operations,2022-04-09,,"8,030,012",2.8,2.9,9.5,Active,2022,3,c. < 3-5 Year,0,1
EMP_0245,Nia Kusuma,Finance,2018-11-12,2020-09-27,"13,011,005",4.2,2.9,10.0,Resigned,2018,3,d. > 5 Years,1,1
EMP_0246,Joko Pratama,Finance,2021-09-22,2024-05-07,"11,630,825",4.4,3.8,9.2,Active,2021,4,c. < 3-5 Year,0,1
EMP_0247,Wati Wijaya,Marketing,2021-08-06,2023-03-20,"9,376,641",3.4,3.5,11.8,Resigned,2021,4,c. < 3-5 Year,1,1
EMP_0248,Putri Lestari,Marketing,2022-03-21,,"11,458,643",4.4,4.8,7.6,Active,2022,5,c. < 3-5 Year,0,1
EMP_0249,Sari Wijaya,Operations,2024-03-03,,"11,293,999",4.2,3.1,10.5,Resigned,2024,4,b. < 1-3 Years,1,1
EMP_0250,Citra Hidayat,Operations,2023-08-08,,"7,531,280",2.9,3.8,10.3,Active,2023,4,b. < 1-3 Years,0,1
EMP_0251,Citra Nugroho,HR,2023-05-17,2025-05-13,"10,245,270",3.5,2.7,11.3,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_0252,Lina Santoso,Engineering,2020-10-13,2023-04-08,"8,895,836",2.5,5.0,7.2,Active,2020,5,c. < 3-5 Year,0,1
EMP_0253,Maya Permana,Customer Support,2022-10-30,,"6,653,241",2.3,3.7,9.6,Active,2022,4,b. < 1-3 Years,0,1
EMP_0254,Tono Lestari,Finance,2022-03-13,2025-12-27,"10,420,244",4.1,3.2,8.7,Resigned,2022,4,c. < 3-5 Year,1,1
EMP_0255,Nia Santoso,Engineering,2019-08-04,2022-01-02,"10,442,051",3.4,3.4,9.6,Resigned,2019,4,d. > 5 Years,1,1
EMP_0256,Omar Permana,Engineering,2021-05-14,,"10,566,542",4.1,3.2,11.2,Active,2021,4,c. < 3-5 Year,0,1
EMP_0257,Fitri Lestari,HR,2019-12-16,2022-04-21,"11,393,654",3.7,4.2,8.2,Active,2019,5,d. > 5 Years,0,1
EMP_0258,Nia Hidayat,Engineering,2020-03-19,2023-02-11,"10,773,827",3.2,4.0,8.1,Active,2020,4,d. > 5 Years,0,1
EMP_0259,Citra Santoso,Customer Support,2024-01-09,,"7,949,962",3.0,5.0,7.6,Active,2024,5,b. < 1-3 Years,0,1
EMP_0260,Kartika Hidayat,HR,2022-05-27,2024-11-04,"8,961,572",3.1,4.1,10.1,Active,2022,5,b. < 1-3 Years,0,1
EMP_0261,Joko Santoso,Operations,2019-07-03,2021-05-01,"9,435,926",2.9,3.3,8.9,Active,2019,4,d. > 5 Years,0,1
EMP_0262,Wati Wijaya,HR,2022-04-21,2025-07-10,"11,104,918",3.9,3.6,11.6,Resigned,2022,4,c. < 3-5 Year,1,1
EMP_0263,Fitri Nugroho,Marketing,2019-07-29,,"13,515,434",4.5,4.6,7.3,Active,2019,5,d. > 5 Years,0,1
EMP_0264,Eko Lestari,Customer Support,2022-04-22,2025-08-19,"10,707,331",4.0,3.1,10.4,Active,2022,4,c. < 3-5 Year,0,1
EMP_0265,Putri Wijaya,Engineering,2024-05-04,,"10,044,062",4.3,4.3,7.2,Active,2024,5,b. < 1-3 Years,0,1
EMP_0266,Omar Nugroho,HR,2023-09-24,,"7,362,515",2.3,4.6,9.7,Active,2023,5,b. < 1-3 Years,0,1
EMP_0267,Budi Nugroho,HR,2020-06-14,2021-07-08,"12,547,560",4.2,2.7,10.8,Active,2020,3,c. < 3-5 Year,0,1
EMP_0268,Omar Kusuma,Marketing,2018-12-23,2020-02-16,"12,611,979",4.3,5.0,8.0,Active,2018,5,d. > 5 Years,0,1
EMP_0269,Wati Hidayat,Sales,2019-07-25,2021-03-19,"13,217,449",4.4,3.7,8.8,Active,2019,4,d. > 5 Years,0,1
EMP_0270,Kartika Kusuma,Marketing,2024-06-03,,"11,878,172",4.6,2.5,10.4,Active,2024,3,b. < 1-3 Years,0,1
EMP_0271,Nia Pratama,Marketing,2019-06-04,2020-08-28,"10,183,683",2.7,3.7,8.6,Active,2019,4,d. > 5 Years,0,1
EMP_0272,Maya Nugroho,Sales,2024-06-23,2025-11-06,"8,110,908",3.2,5.0,7.4,Active,2024,5,b. < 1-3 Years,0,1
EMP_0273,Maya Kusuma,Operations,2022-02-20,2025-05-14,"7,938,062",3.0,3.5,11.3,Resigned,2022,4,c. < 3-5 Year,1,1
EMP_0274,Omar Permana,Customer Support,2018-09-17,2021-06-07,"9,948,971",2.7,2.9,11.1,Resigned,2018,3,d. > 5 Years,1,1
EMP_0275,Joko Permana,HR,2024-06-25,,"11,613,465",4.6,4.5,8.7,Active,2024,5,b. < 1-3 Years,0,1
EMP_0276,Dewi Nugroho,Engineering,2019-05-24,2020-10-08,"9,908,266",3.3,2.4,12.0,Active,2019,3,d. > 5 Years,0,1
EMP_0277,Eko Kusuma,Sales,2021-01-27,,"8,838,601",3.1,4.9,8.9,Active,2021,5,c. < 3-5 Year,0,1
EMP_0278,Maya Kusuma,Operations,2020-08-17,2021-08-18,"10,891,319",4.1,3.6,8.1,Active,2020,4,c. < 3-5 Year,0,1
EMP_0279,Rina Nugroho,Engineering,2018-02-03,2019-04-05,"14,843,190",5.0,3.2,10.5,Resigned,2018,4,d. > 5 Years,1,1
EMP_0280,Citra Santoso,Engineering,2021-07-07,2023-09-07,"8,667,269",2.4,3.7,11.1,Active,2021,4,c. < 3-5 Year,0,1
EMP_0281,Eko Santoso,HR,2024-04-26,,"9,765,420",4.0,3.5,8.8,Active,2024,4,b. < 1-3 Years,0,1
EMP_0282,Nia Nugroho,Customer Support,2020-06-08,,"8,962,923",2.3,5.0,7.6,Active,2020,5,c. < 3-5 Year,0,1
EMP_0283,Nia Permana,Customer Support,2019-07-27,,"11,539,621",3.9,3.8,9.8,Active,2019,4,d. > 5 Years,0,1
EMP_0284,Andi Kusuma,Sales,2023-10-22,2024-10-29,"10,118,426",4.2,4.0,10.2,Active,2023,4,b. < 1-3 Years,0,1
EMP_0285,Hendra Nugroho,Finance,2019-04-07,,"11,320,154",3.9,4.7,9.6,Active,2019,5,d. > 5 Years,0,1
EMP_0286,Kartika Wijaya,Finance,2024-05-17,2025-08-19,"10,413,250",4.0,4.8,9.4,Active,2024,5,b. < 1-3 Years,0,1
EMP_0287,Tono Santoso,Engineering,2020-12-09,,"14,122,402",4.8,3.1,10.9,Active,2020,4,c. < 3-5 Year,0,1
EMP_0288,Rina Hidayat,Finance,2022-07-06,,"10,238,519",3.6,3.8,7.8,Active,2022,4,b. < 1-3 Years,0,1
EMP_0289,Gita Wijaya,HR,2021-08-31,2025-09-18,"12,132,675",4.3,2.4,10.4,Active,2021,3,c. < 3-5 Year,0,1
EMP_0290,Hendra Pratama,Sales,2018-12-20,2020-02-10,"11,595,992",3.4,5.0,7.3,Active,2018,5,d. > 5 Years,0,1
EMP_0291,Fitri Santoso,Engineering,2019-07-17,2020-12-13,"10,959,969",3.5,4.3,9.6,Active,2019,5,d. > 5 Years,0,1
EMP_0292,Fitri Permana,Sales,2021-01-05,2022-03-02,"11,157,454",4.3,4.0,8.7,Active,2021,4,c. < 3-5 Year,0,1
EMP_0293,Indah Santoso,Finance,2023-02-08,2023-10-02,"9,638,161",3.5,3.9,7.8,Active,2023,4,b. < 1-3 Years,0,1
EMP_0294,Tono Santoso,Sales,2023-09-16,,"10,373,714",4.6,4.3,8.2,Active,2023,5,b. < 1-3 Years,0,1
EMP_0295,Eko Wijaya,Customer Support,2018-05-25,2021-03-28,"9,726,124",2.7,4.4,9.1,Active,2018,5,d. > 5 Years,0,1
EMP_0296,Citra Permana,Engineering,2023-08-19,2024-04-08,"7,873,120",2.5,2.8,9.6,Active,2023,3,b. < 1-3 Years,0,1
EMP_0297,Omar Kusuma,Customer Support,2021-06-26,2025-01-28,"9,833,952",3.4,4.6,8.0,Active,2021,5,c. < 3-5 Year,0,1
EMP_0298,Wati Lestari,Finance,2022-02-17,2025-05-22,"13,564,136",5.0,5.0,8.0,Active,2022,5,c. < 3-5 Year,0,1
EMP_0299,Hendra Wijaya,Engineering,2022-08-07,,"10,236,405",3.6,3.7,11.2,Active,2022,4,b. < 1-3 Years,0,1
EMP_0300,Andi Hidayat,Customer Support,2021-06-13,,"9,977,555",3.6,4.9,9.1,Active,2021,5,c. < 3-5 Year,0,1
EMP_0301,Eko Kusuma,Engineering,2018-06-29,2021-11-24,"12,035,697",3.2,5.0,8.9,Active,2018,5,d. > 5 Years,0,1
EMP_0302,Dewi Wijaya,Operations,2022-06-04,,"10,102,635",3.7,2.6,10.3,Resigned,2022,3,b. < 1-3 Years,1,1
EMP_0303,Kartika Hidayat,Operations,2021-08-29,2023-09-04,"9,551,379",2.7,5.0,8.0,Active,2021,5,c. < 3-5 Year,0,1
EMP_0304,Eko Santoso,Sales,2023-01-16,2024-09-03,"7,032,204",2.4,2.0,11.8,Resigned,2023,2,b. < 1-3 Years,1,1
EMP_0305,Indah Santoso,Engineering,2019-10-08,2021-12-19,"13,580,637",4.5,2.9,10.0,Active,2019,3,d. > 5 Years,0,1
EMP_0306,Eko Santoso,Operations,2020-10-13,2023-07-01,"11,031,114",3.5,4.9,8.5,Active,2020,5,c. < 3-5 Year,0,1
EMP_0307,Maya Nugroho,HR,2024-03-03,,"9,402,331",3.4,2.2,11.0,Resigned,2024,3,b. < 1-3 Years,1,1
EMP_0308,Hendra Wijaya,Sales,2022-06-29,2023-06-16,"9,698,950",3.7,1.8,11.6,Active,2022,2,b. < 1-3 Years,0,1
EMP_0309,Gita Nugroho,Customer Support,2019-06-12,,"13,977,180",4.5,3.2,8.7,Active,2019,4,d. > 5 Years,0,1
EMP_0310,Fitri Hidayat,Customer Support,2022-06-06,2025-01-24,"10,150,073",4.0,4.9,8.8,Active,2022,5,b. < 1-3 Years,0,1
EMP_0311,Omar Wijaya,Engineering,2020-10-03,2024-01-17,"10,179,534",3.2,3.0,9.4,Active,2020,3,c. < 3-5 Year,0,1
EMP_0312,Nia Lestari,Operations,2023-11-24,,"12,193,554",5.0,4.0,11.0,Active,2023,4,b. < 1-3 Years,0,1
EMP_0313,Lina Nugroho,HR,2023-06-09,2025-07-07,"9,098,055",3.5,3.4,8.4,Active,2023,4,b. < 1-3 Years,0,1
EMP_0314,Andi Kusuma,Engineering,2023-04-17,2025-12-07,"9,444,301",3.8,1.8,11.9,Resigned,2023,2,b. < 1-3 Years,1,1
EMP_0315,Indah Pratama,Customer Support,2020-06-17,2023-02-17,"10,732,578",3.1,1.8,12.0,Resigned,2020,2,c. < 3-5 Year,1,1
EMP_0316,Kartika Permana,HR,2018-04-26,2020-10-12,"14,627,173",4.8,5.0,7.7,Active,2018,5,d. > 5 Years,0,1
EMP_0317,Putri Kusuma,Sales,2023-07-02,,"6,913,832",2.2,4.5,8.1,Active,2023,5,b. < 1-3 Years,0,1
EMP_0318,Wati Lestari,Customer Support,2019-06-19,2020-12-13,"14,641,824",4.8,2.0,11.3,Resigned,2019,2,d. > 5 Years,1,1
EMP_0319,Eko Santoso,Customer Support,2023-11-26,2024-08-06,"9,226,040",3.1,3.5,10.3,Active,2023,4,b. < 1-3 Years,0,1
EMP_0320,Kartika Wijaya,Sales,2022-11-25,2024-10-03,"9,717,383",3.9,3.4,10.5,Active,2022,4,b. < 1-3 Years,0,1
EMP_0321,Wati Permana,Sales,2024-08-09,2025-08-17,"7,942,515",2.9,3.6,8.5,Active,2024,4,b. < 1-3 Years,0,1
EMP_0322,Tono Hidayat,Customer Support,2024-05-13,,"10,350,735",3.8,3.2,11.0,Active,2024,4,b. < 1-3 Years,0,1
EMP_0323,Dewi Nugroho,Sales,2021-09-18,2023-07-17,"8,815,284",3.0,5.0,7.8,Active,2021,5,c. < 3-5 Year,0,1
EMP_0324,Kartika Nugroho,Engineering,2020-12-22,,"11,450,080",4.1,3.6,8.3,Active,2020,4,c. < 3-5 Year,0,1
EMP_0325,Maya Nugroho,Operations,2022-09-15,2025-07-08,"9,443,532",3.5,3.9,8.8,Active,2022,4,b. < 1-3 Years,0,1
EMP_0326,Tono Lestari,Sales,2023-01-23,,"11,089,700",4.5,4.5,7.1,Active,2023,5,b. < 1-3 Years,0,1
EMP_0327,Kartika Wijaya,Finance,2019-10-22,2023-05-14,"12,895,254",4.8,5.0,8.7,Active,2019,5,d. > 5 Years,0,1
EMP_0328,Andi Hidayat,Operations,2019-11-07,2022-10-11,"8,290,435",2.5,5.0,8.7,Active,2019,5,d. > 5 Years,0,1
EMP_0329,Sari Kusuma,Operations,2021-02-27,,"7,847,262",2.3,4.2,9.9,Active,2021,5,c. < 3-5 Year,0,1
EMP_0330,Lina Pratama,Finance,2018-12-25,,"12,771,071",4.0,3.0,9.4,Resigned,2018,3,d. > 5 Years,1,1
EMP_0331,Joko Santoso,Finance,2019-04-19,2022-01-07,"12,031,488",3.4,2.5,10.3,Active,2019,3,d. > 5 Years,0,1
EMP_0332,Fitri Permana,Finance,2022-02-22,,"7,052,338",2.1,3.3,9.3,Active,2022,4,c. < 3-5 Year,0,1
EMP_0333,Budi Wijaya,Customer Support,2019-02-01,,"10,595,773",3.0,4.5,9.1,Active,2019,5,d. > 5 Years,0,1
EMP_0334,Budi Hidayat,Customer Support,2023-11-11,2025-11-08,"11,234,924",4.1,4.6,9.4,Active,2023,5,b. < 1-3 Years,0,1
EMP_0335,Citra Hidayat,Customer Support,2018-05-23,2021-10-12,"14,029,112",4.4,1.8,11.9,Active,2018,2,d. > 5 Years,0,1
EMP_0336,Omar Wijaya,Sales,2020-05-17,2021-07-29,"7,179,418",2.1,2.4,11.9,Active,2020,3,c. < 3-5 Year,0,1
EMP_0337,Eko Kusuma,Marketing,2018-10-02,,"12,185,138",3.7,3.8,8.6,Active,2018,4,d. > 5 Years,0,1
EMP_0338,Andi Hidayat,Engineering,2022-08-25,,"10,300,044",3.7,4.0,10.8,Active,2022,4,b. < 1-3 Years,0,1
EMP_0339,Tono Santoso,Customer Support,2021-03-17,2023-08-18,"12,152,564",4.6,4.0,8.9,Active,2021,4,c. < 3-5 Year,0,1
EMP_0340,Budi Wijaya,Marketing,2022-07-09,,"10,797,178",3.8,3.8,9.0,Active,2022,4,b. < 1-3 Years,0,1
EMP_0341,Hendra Pratama,Operations,2023-05-01,2024-11-12,"7,251,168",2.1,2.6,11.0,Active,2023,3,b. < 1-3 Years,0,1
EMP_0342,Dewi Lestari,Sales,2021-05-15,2024-05-06,"11,590,717",4.3,4.2,8.3,Active,2021,5,c. < 3-5 Year,0,1
EMP_0344,Rina Hidayat,Sales,2023-11-18,2024-06-14,"7,897,029",2.5,3.6,11.2,Active,2023,4,b. < 1-3 Years,0,1
EMP_0345,Omar Pratama,Marketing,2020-03-26,,"12,945,627",4.5,4.8,9.0,Active,2020,5,d. > 5 Years,0,1
EMP_0346,Hendra Permana,Finance,2024-08-30,2025-10-26,"9,003,362",3.8,4.8,8.7,Active,2024,5,b. < 1-3 Years,0,1
EMP_0347,Citra Kusuma,Engineering,2022-05-03,,"12,669,668",4.6,3.3,11.8,Active,2022,4,c. < 3-5 Year,0,1
EMP_0348,Gita Kusuma,Operations,2022-08-05,2023-02-19,"8,782,961",3.4,3.6,10.2,Resigned,2022,4,b. < 1-3 Years,1,1
EMP_0349,Indah Kusuma,Operations,2021-02-01,2023-09-10,"12,621,492",4.6,4.3,8.3,Active,2021,5,c. < 3-5 Year,0,1
EMP_0350,Wati Hidayat,HR,2019-02-24,,"15,197,261",5.0,3.0,11.2,Active,2019,3,d. > 5 Years,0,1
EMP_0351,Joko Kusuma,Operations,2019-03-19,2021-08-03,"14,740,684",5.0,3.8,8.6,Active,2019,4,d. > 5 Years,0,1
EMP_0352,Joko Lestari,Sales,2023-10-20,2024-06-14,"11,584,047",4.4,2.8,11.1,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_0353,Eko Pratama,Operations,2023-07-31,2024-10-18,"11,460,833",4.7,3.1,8.9,Active,2023,4,b. < 1-3 Years,0,1
EMP_0354,Tono Lestari,Marketing,2020-06-29,2024-07-25,"13,457,287",4.4,2.4,11.7,Resigned,2020,3,c. < 3-5 Year,1,1
EMP_0355,Fitri Wijaya,Marketing,2019-02-04,2021-01-13,"13,028,538",4.2,2.5,10.8,Active,2019,3,d. > 5 Years,0,1
EMP_0356,Kartika Santoso,Sales,2021-12-26,,"12,091,383",4.6,2.7,10.9,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_0357,Joko Nugroho,Customer Support,2019-04-28,2023-05-16,"12,922,807",3.8,3.4,10.1,Active,2019,4,d. > 5 Years,0,1
EMP_0358,Dewi Hidayat,HR,2021-05-07,2022-09-07,"7,548,819",2.4,5.0,8.7,Active,2021,5,c. < 3-5 Year,0,1
EMP_0359,Omar Wijaya,Marketing,2020-01-09,2023-04-01,"9,362,607",3.0,3.3,8.6,Active,2020,4,d. > 5 Years,0,1
EMP_0360,Gita Wijaya,HR,2019-10-11,2020-10-05,"8,824,626",2.4,3.2,10.2,Active,2019,4,d. > 5 Years,0,1
EMP_0361,Maya Pratama,Engineering,2023-12-27,,"7,237,740",3.1,3.3,11.5,Active,2023,4,b. < 1-3 Years,0,1
EMP_0362,Andi Pratama,Operations,2020-10-16,,"12,461,353",4.6,4.5,7.6,Active,2020,5,c. < 3-5 Year,0,1
EMP_0363,Fitri Santoso,Customer Support,2018-07-07,,"11,072,949",2.9,3.7,9.6,Active,2018,4,d. > 5 Years,0,1
EMP_0364,Eko Permana,Finance,2022-01-11,2023-06-12,"13,513,287",4.8,2.0,11.1,Resigned,2022,2,c. < 3-5 Year,1,1
EMP_0365,Eko Lestari,Operations,2018-03-31,2019-09-08,"10,172,126",2.4,2.4,10.3,Active,2018,3,d. > 5 Years,0,1
EMP_0366,Indah Pratama,HR,2018-07-16,2019-02-21,"8,177,074",2.1,3.7,9.1,Active,2018,4,d. > 5 Years,0,1
EMP_0367,Putri Wijaya,Sales,2018-02-08,2019-03-01,"12,516,867",4.0,3.9,10.1,Active,2018,4,d. > 5 Years,0,1
EMP_0368,Dewi Santoso,Marketing,2019-04-12,2022-07-24,"8,983,287",2.6,3.7,10.9,Active,2019,4,d. > 5 Years,0,1
EMP_0369,Lina Hidayat,Marketing,2019-10-19,,"10,539,674",3.5,3.3,10.4,Resigned,2019,4,d. > 5 Years,1,1
EMP_0370,Andi Santoso,Engineering,2024-06-09,2025-02-20,"12,016,975",4.8,4.1,9.6,Active,2024,5,b. < 1-3 Years,0,1
EMP_0371,Indah Lestari,Finance,2021-04-27,,"8,447,823",2.2,3.6,7.9,Active,2021,4,c. < 3-5 Year,0,1
EMP_0372,Kartika Hidayat,Operations,2019-04-20,,"12,049,660",4.3,4.3,7.0,Active,2019,5,d. > 5 Years,0,1
EMP_0373,Kartika Permana,Finance,2021-01-03,2022-01-08,"9,417,371",3.1,4.4,7.9,Active,2021,5,c. < 3-5 Year,0,1
EMP_0374,Indah Hidayat,Operations,2023-05-13,2025-09-03,"11,070,307",4.7,5.0,7.6,Active,2023,5,b. < 1-3 Years,0,1
EMP_0375,Fitri Santoso,Finance,2024-08-16,2025-11-30,"9,069,171",4.0,4.0,10.1,Active,2024,4,b. < 1-3 Years,0,1
EMP_0376,Eko Nugroho,Finance,2019-04-08,2022-03-25,"8,118,504",2.1,2.4,10.3,Active,2019,3,d. > 5 Years,0,1
EMP_0377,Rina Lestari,Operations,2021-10-17,2025-10-02,"8,093,192",2.3,3.2,10.6,Active,2021,4,c. < 3-5 Year,0,1
EMP_0378,Maya Wijaya,Customer Support,2024-04-05,2025-08-11,"6,620,536",2.2,2.7,11.7,Resigned,2024,3,b. < 1-3 Years,1,1
EMP_0379,Putri Wijaya,Engineering,2023-07-07,2024-12-06,"11,150,798",4.9,3.9,9.5,Active,2023,4,b. < 1-3 Years,0,1
